,Unnamed: 0,Restaurant Name,Number of Stars,City,Country,Price,Cuisine_type_1,Cuisine_type_1.1
2519,2519,Can Bosch,1,Cambrils, Spain,$$$,Traditional Cuisine,
2520,2520,Fogony,1,Sort, Spain,$$$,Modern Cuisine,
2521,2521,L'Escaleta,2,Cocentaina, Spain,$$$$,, Creative
2522,2522,Ikaro,1,Logrono, Spain,$$$,Creative,
2523,2523,Kiro Sushi,1,Logrono, Spain,$$$$,Japanese,
2524,2524,Árbore da Veira,1,A Coruña, Spain,$$$,Creative,
2525,2525,Coto de Quevedo,1,Torre de Juan Abad, Spain,$$$,Traditional Cuisine,
2526,2526,ODEÓN Nazario Cano,1,Murcia, Spain,$$$$,Modern Cuisine,
2527,2527,Es Fum,1,Palmanova, Spain,$$$$,Creative,
2528,2528,Marc Fosh,1,Palma, Spain,$$$,Modern Cuisine,
2529,2529,DINS Santi Taura,1,Palma, Spain,$$$$,Modern Cuisine,
2530,2530,Adrián Quetglas,1,Palma, Spain,$$$,Modern Cuisine,
2531,2531,Trigo,1,Valladolid, Spain,$$$,Modern Cuisine,
2532,2532,La Prensa,1,Saragossa, Spain,$$$,Contemporary,
2533,2533,Cancook,1,Saragossa, Spain,$$$$,Creative,
2534,2534,Poemas by Hermanos Padrón,1,Las Palmas de Gran Canaria, Spain,$$$$,Creative,
2535,2535,Iván Cerdeño,2,Toledo, Spain,$$$$,Modern Cuisine,
2536,2536,Nova,1,Ourense, Spain,$$$,Modern Cuisine,
2537,2537,Ramón Freixa Madrid,2,Madrid, Spain,$$$$,Creative,
2538,2538,El Invernadero,1,Madrid, Spain,$$$$,, Vegetarian
2539,2539,Kabuki,1,Madrid, Spain,$$$,Japanese,
2540,2540,Coque,2,Madrid, Spain,$$$$,Creative,
2541,2541,La Tasquería,1,Madrid, Spain,$$,Modern Cuisine,
2542,2542,Yugo,1,Madrid, Spain,$$$$,Japanese,
2543,2543,Gaytán,1,Madrid, Spain,$$$,Modern Cuisine,
2544,2544,DiverXO,3,Madrid, Spain,$$$$,Creative,
2545,2545,Smoked Room,2,Madrid, Spain,$$$$,Contemporary,
2546,2546,Clos Madrid,1,Madrid, Spain,$$$,Modern Cuisine,
2547,2547,Quimbaya,1,Madrid, Spain,$$$,Colombian,
2548,2548,Corral de la Morería Gastronómico,1,Madrid, Spain,$$$,Modern Cuisine,
2549,2549,A'Barra,1,Madrid, Spain,$$$$,International,
2550,2550,Saddle,1,Madrid, Spain,$$$$,, Modern Cuisine
2551,2551,Ricardo Sanz Wellington,1,Madrid, Spain,$$$$,Japanese,
2552,2552,Deessa,1,Madrid, Spain,$$$$,Creative,
2553,2553,Gofio,1,Madrid, Spain,$$$,Regional Cuisine,
2554,2554,Lúa,1,Madrid, Spain,$$$,Modern Cuisine,
2555,2555,DSTAgE,2,Madrid, Spain,$$$$,Creative,
2556,2556,Paco Roncero,2,Madrid, Spain,$$$$,Creative,
2557,2557,Atrio,2,Cáceres, Spain,$$$$,Creative,
2558,2558,Ricard Camarena,2,Valencia, Spain,$$$$,Creative,
2559,2559,Riff,1,Valencia, Spain,$$$,, Creative
2560,2560,Lienzo,1,Valencia, Spain,$$$,Mediterranean Cuisine,
2561,2561,Kaido Sushi Bar,1,Valencia, Spain,$$$,Japanese,
2562,2562,Fierro,1,Valencia, Spain,$$$$,Modern Cuisine,
2563,2563,El Poblet,2,Valencia, Spain,$$$$,Creative,
2564,2564,Yayo Daporta,1,Cambados, Spain,$$$,Creative,
2565,2565,Nublo,1,Haro, Spain,$$$,Modern Cuisine,
2566,2566,Auga,1,Gijón, Spain,$$$,Traditional Cuisine,
2567,2567,Casona del Judío,1,Santander, Spain,$$$,Modern Cuisine,
2568,2568,El Serbal,1,Santander, Spain,$$$,Modern Cuisine,
2569,2569,Noor,2,Córdoba, Spain,$$$$,Creative,
2570,2570,Choco,1,Córdoba, Spain,$$$$,, Creative
2571,2571,Cocinandos,1,Leon, Spain,$$$,Modern Cuisine,
2572,2572,Pablo,1,Leon, Spain,$$$,Modern Cuisine,
2573,2573,Maruja Limón,1,Vigo, Spain,$$$,Creative,
2574,2574,Silabario,1,Vigo, Spain,$$$,Modern Cuisine,
2575,2575,Amelia by Paulo Airaudo,2,Donostia / San Sebastián, Spain,$$$$,Creative,
2576,2576,Mirador de Ulía,1,Donostia / San Sebastián, Spain,$$$,Creative,
2577,2577,Arzak,3,Donostia / San Sebastián, Spain,$$$$,, Creative
2578,2578,Akelaŕe,3,Donostia / San Sebastián, Spain,$$$$,, Creative
2579,2579,Kokotxa,1,Donostia / San Sebastián, Spain,$$$$,Modern Cuisine,
2580,2580,Messina,1,Marbella, Spain,$$$,Creative,
2581,2581,Skina,2,Marbella, Spain,$$$$,Modern Cuisine,
2582,2582,Nintai,1,Marbella, Spain,$$$$,Japanese,
2583,2583,El Lago,1,Marbella, Spain,$$$,Contemporary,
2584,2584,Mantúa,1,Jerez de la Frontera, Spain,$$$$,Modern Cuisine,
2585,2585,LÚ Cocina y Alma,1,Jerez de la Frontera, Spain,$$$$,Modern Cuisine,
2586,2586,Disfrutar,2,Barcelona, Spain,$$$$,Creative,
2587,2587,Cinc Sentits,2,Barcelona, Spain,$$$$,Creative,
2588,2588,Oria,1,Barcelona, Spain,$$$$,Modern Cuisine,
2589,2589,Alkimia,1,Barcelona, Spain,$$$$,Modern Cuisine,
2590,2590,Koy Shunka,1,Barcelona, Spain,$$$$,Japanese,
2591,2591,Aürt,1,Barcelona, Spain,$$$$,Modern Cuisine,
2592,2592,Lasarte,3,Barcelona, Spain,$$$$,Creative,
2593,2593,Caelis,1,Barcelona, Spain,$$$,Creative,
2594,2594,Moments,2,Barcelona, Spain,$$$$,Creative,
2595,2595,Via Veneto,1,Barcelona, Spain,$$$$,Classic Cuisine,
2596,2596,Hisop,1,Barcelona, Spain,$$$,Creative,
2597,2597,Xerta,1,Barcelona, Spain,$$$,Creative,
2598,2598,Dos Palillos,1,Barcelona, Spain,$$$$,Fusion,
2599,2599,ABaC,3,Barcelona, Spain,$$$$,Creative,
2600,2600,Enoteca Paco Pérez,2,Barcelona, Spain,$$$$,Modern Cuisine,
2601,2601,Atempo,1,Barcelona, Spain,$$$$,Modern Cuisine,
2602,2602,Cocina Hermanos Torres,2,Barcelona, Spain,$$$$,Creative,
2603,2603,Hofmann,1,Barcelona, Spain,$$$,Modern Cuisine,
2604,2604,Angle,2,Barcelona, Spain,$$$$,Modern Cuisine,
2605,2605,BEIGE Alain Ducasse,2,Tokyo, Japan,$$$,French,
2606,2606,L'orgueil,1,Tokyo, Japan,$$$,French,
2607,2607,Kaiseki Ohara,1,Tokyo, Japan,$$$,Japanese,
2608,2608,Sushi Kuwano,1,Tokyo, Japan,$$$$,Sushi,
2609,2609,LUGDUNUM Bouchon Lyonnais,1,Tokyo, Japan,$$,French,
2610,2610,Tenoshima,1,Tokyo, Japan,$$$,Japanese,
2611,2611,Sushidokoro Kiraku,1,Tokyo, Japan,$$$,Sushi,
2612,2612,La Clairière,1,Tokyo, Japan,$$$,French,
2613,2613,Sosakumenkobo NAKIRYU,1,Tokyo, Japan,$,Ramen,
2614,2614,Tempura Maehira,1,Tokyo, Japan,$$$,Tempura,
2615,2615,Sushi Hashimoto,1,Tokyo, Japan,$$$,Sushi,
2616,2616,MAKIYAKI GINZA ONODERA,1,Tokyo, Japan,$$$,French,
2617,2617,Sushi Kanesaka,2,Tokyo, Japan,$$$$,Sushi,
2618,2618,L'OSIER,3,Tokyo, Japan,$$$$,French,
2619,2619,Jingumae Higuchi,2,Tokyo, Japan,$$$$,Japanese,
2620,2620,SANT PAU,1,Tokyo, Japan,$$$,Spanish,
2621,2621,L'AFFINAGE,1,Tokyo, Japan,$$$,French,
2622,2622,Nanakusa,1,Tokyo, Japan,$$,Japanese,
2623,2623,FUSHIKINO,1,Tokyo, Japan,$$$,Japanese,
2624,2624,Jukuseizushi Yorozu,1,Tokyo, Japan,$$$,Sushi,
2625,2625,Jushu,2,Tokyo, Japan,$$$,Japanese,
2626,2626,Jyukou,1,Tokyo, Japan,$$$,Japanese,
2627,2627,ASAHINA Gastronome,2,Tokyo, Japan,$$$$,French,
2628,2628,Daigo,2,Tokyo, Japan,$$$,Shojin,
2629,2629,Series,1,Tokyo, Japan,$$$,Chinese,
2630,2630,Sushi Kojima,1,Tokyo, Japan,$$$$,Sushi,
2631,2631,HOMMAGE,2,Tokyo, Japan,$$$,French,
2632,2632,Kyobashi Tempura Fukamachi,1,Tokyo, Japan,$$$,Tempura,
2633,2633,Sharikimon Onozawa,1,Tokyo, Japan,$$$,Japanese,
2634,2634,PRISMA,2,Tokyo, Japan,$$$,Italian,
2635,2635,Hato,1,Tokyo, Japan,$$$$,Sushi,
2636,2636,Aroma Fresca,1,Tokyo, Japan,$$$,Italian,
2637,2637,ShinoiS,1,Tokyo, Japan,$$$$,Chinese,
2638,2638,Sushi Masashi,1,Tokyo, Japan,$$$,Sushi,
2639,2639,Simplicité,1,Tokyo, Japan,$$$,French,
2640,2640,LATURE,1,Tokyo, Japan,$$$,French,
2641,2641,Azabu Rokkaku,1,Tokyo, Japan,$$$,Izakaya,
2642,2642,Sazenka,3,Tokyo, Japan,$$$$,Chinese,
2643,2643,Ginza Fukuju,2,Tokyo, Japan,$$$$,Japanese,
2644,2644,Shimbashi Sasada,1,Tokyo, Japan,$$$,Japanese,
2645,2645,Tempura Kondo,2,Tokyo, Japan,$$$,Tempura,
2646,2646,Higashiazabu Amamoto,2,Tokyo, Japan,$$$$,Sushi,
2647,2647,Floraison,1,Tokyo, Japan,$$$,French,
2648,2648,Sushiya Shota,1,Tokyo, Japan,$$$,Sushi,
2649,2649,LA TABLE de Joël Robuchon,2,Tokyo, Japan,$$$,French,
2650,2650,Den,2,Tokyo, Japan,$$$,Japanese,
2651,2651,Ensui,1,Tokyo, Japan,$$$$,Japanese,
2652,2652,Dominique Bouchet,1,Tokyo, Japan,$$$,French,
2653,2653,Ren Mishina,1,Tokyo, Japan,$$$$,Japanese,
2654,2654,Shokuzen Abe,1,Tokyo, Japan,$$$,Japanese,
2655,2655,Sushi Matsuura,1,Tokyo, Japan,$$$,Sushi,
2656,2656,Seisoka,2,Tokyo, Japan,$$$$,Japanese,
2657,2657,Nogizaka Shin,1,Tokyo, Japan,$$$,Japanese,
2658,2658,Waketokuyama,1,Tokyo, Japan,$$$,Japanese,
2659,2659,L'ATELIER de Joël Robuchon,2,Tokyo, Japan,$$$,French,
2660,2660,Nabeno-Ism,2,Tokyo, Japan,$$$,French,
2661,2661,Nihombashikakigaracho Sugita,2,Tokyo, Japan,$$$$,Sushi,
2662,2662,Kagurazaka Ishikawa,3,Tokyo, Japan,$$$$,Japanese,
2663,2663,Takagakino Sushi,1,Tokyo, Japan,$$$,Sushi,
2664,2664,l'intemporel,1,Tokyo, Japan,$$$,French,
2665,2665,ESTERRE,1,Tokyo, Japan,$$$,French,
2666,2666,Oniku Karyu,1,Tokyo, Japan,$$$$,Beef Specialities,
2667,2667,Yuan Yamori,1,Tokyo, Japan,$$$,Soba,
2668,2668,recte,1,Tokyo, Japan,$$$,French,
2669,2669,Takumi,1,Tokyo, Japan,$$$,French,
2670,2670,GINZA OKUDA,1,Tokyo, Japan,$$$$,Japanese,
2671,2671,La Paix,1,Tokyo, Japan,$$$,French,
2672,2672,nôl,1,Tokyo, Japan,$$$,Innovative,
2673,2673,CRAFTALE,1,Tokyo, Japan,$$$,French,
2674,2674,Sushi Murayama,1,Tokyo, Japan,$$$$,Sushi,
2675,2675,Towa,1,Tokyo, Japan,$$$$,Japanese,
2676,2676,BVLGARI IL RISTORANTE LUCA FANTIN,1,Tokyo, Japan,$$$,Italian,
2677,2677,Imafuku,1,Tokyo, Japan,$$$,Sukiyaki,
2678,2678,Ryuzu,2,Tokyo, Japan,$$$,French,
2679,2679,Kanda,3,Tokyo, Japan,$$$$,Japanese,
2680,2680,Sugaya,1,Tokyo, Japan,$$$$,Sushi,
2681,2681,Ginza Adachi Naoto,1,Tokyo, Japan,$$$,Japanese,
2682,2682,Nanachome,1,Tokyo, Japan,$$,Yakitori,
2683,2683,L'Effervescence,3,Tokyo, Japan,$$$$,French,
2684,2684,Ishibashi,1,Tokyo, Japan,$$$,Unagi / Freshwater Eel,
2685,2685,FARO,1,Tokyo, Japan,$$$,Italian,
2686,2686,Quintessence,3,Tokyo, Japan,$$$$,French,
2687,2687,Mimosa,1,Tokyo, Japan,$$$,Chinese,
2688,2688,Nœud. TOKYO,1,Tokyo, Japan,$$$,French,
2689,2689,Chugoku Hanten Fureika,1,Tokyo, Japan,$$$,Chinese,
2690,2690,SÉZANNE,1,Tokyo, Japan,$$$$,, French
2691,2691,est,1,Tokyo, Japan,$$$,, French
2692,2692,Seiju,1,Tokyo, Japan,$$$,Tempura,
2693,2693,L'aube,1,Tokyo, Japan,$$$,French,
2694,2694,Crony,2,Tokyo, Japan,$$$,French,
2695,2695,Florilège,2,Tokyo, Japan,$$$,French,
2696,2696,Shichubo Yung,1,Tokyo, Japan,$$$,Chinese,
2697,2697,Sorahana,1,Tokyo, Japan,$$$,Japanese,
2698,2698,Sumibikappo SHIROSAKA,1,Tokyo, Japan,$$$,Japanese,
2699,2699,Usukifugu Yamadaya,2,Tokyo, Japan,$$$$,Fugu / Pufferfish,
2700,2700,Shunkeian Arakaki,1,Tokyo, Japan,$$$,Tempura,
2701,2701,Nishiazabu Taku,1,Tokyo, Japan,$$$,Sushi,
2702,2702,Akasaka Izumi,1,Tokyo, Japan,$$$$,Fugu / Pufferfish,
2703,2703,Ode,1,Tokyo, Japan,$$$,French,
2704,2704,SOBAHOUSE KONJIKI HOTOTOGISU,1,Tokyo, Japan,$,Ramen,
2705,2705,Sushi Ryujiro,1,Tokyo, Japan,$$$$,Sushi,
2706,2706,Kobikicho Tomoki,2,Tokyo, Japan,$$$$,Sushi,
2707,2707,L'ARGENT,1,Tokyo, Japan,$$$,French,
2708,2708,Seizan,2,Tokyo, Japan,$$$$,Japanese,
2709,2709,Oryori Katsushi,1,Tokyo, Japan,$$$,Japanese,
2710,2710,Ginza Kojyu,2,Tokyo, Japan,$$$$,Japanese,
2711,2711,Tamawarai,1,Tokyo, Japan,$$,Soba,
2712,2712,Ten Yokota,1,Tokyo, Japan,$$$,Tempura,
2713,2713,Sukiyabashi Jiro Roppongiten,2,Tokyo, Japan,$$$$,Sushi,
2714,2714,PIERRE GAGNAIRE,2,Tokyo, Japan,$$$$,French,
2715,2715,ESqUISSE,2,Tokyo, Japan,$$$$,French,
2716,2716,Kasumicho Yamagami,1,Tokyo, Japan,$$$,Japanese,
2717,2717,Hakuun,1,Tokyo, Japan,$$$$,Japanese,
2718,2718,Yakitori Omino,1,Tokyo, Japan,$$,Yakitori,
2719,2719,Les Saisons,1,Tokyo, Japan,$$$,French,
2720,2720,SHIGEMATSU,1,Tokyo, Japan,$$$$,Japanese,
2721,2721,TOUR D'ARGENT,1,Tokyo, Japan,$$$$,French,
2722,2722,Asagaya BIRD LAND,1,Tokyo, Japan,$$,Yakitori,
2723,2723,Onarimon Haru,1,Tokyo, Japan,$$$$,Japanese,
2724,2724,Azabu Kadowaki,3,Tokyo, Japan,$$$$,Japanese,
2725,2725,Nodaiwa Azabu Iikura Honten,1,Tokyo, Japan,$$,Unagi / Freshwater Eel,
2726,2726,Akasaka Kikunoi,2,Tokyo, Japan,$$$,Japanese,
2727,2727,Sushi Kimura,2,Tokyo, Japan,$$$$,Sushi,
2728,2728,Tempura Shimomura,1,Tokyo, Japan,$$$,Tempura,
2729,2729,Azabu Ichigo,1,Tokyo, Japan,$$$,Oden,
2730,2730,Joël Robuchon,3,Tokyo, Japan,$$$$,French,
2731,2731,Arakicho Tatsuya,1,Tokyo, Japan,$$$,Japanese,
2732,2732,REQUINQUER,1,Tokyo, Japan,$$$,French,
2733,2733,RyuGin,3,Tokyo, Japan,$$$$,Japanese,
2734,2734,Sushi Yoshitake,3,Tokyo, Japan,$$$$,Sushi,
2735,2735,NARISAWA,2,Tokyo, Japan,$$$$,Innovative,
2736,2736,Ginza Shinohara,2,Tokyo, Japan,$$$$,Japanese,
2737,2737,Nihombashi Sonoji,1,Tokyo, Japan,$$$,Tempura,
2738,2738,Ichita,1,Tokyo, Japan,$$$$,Japanese,
2739,2739,Kaiseki Tsujitome,2,Tokyo, Japan,$$$$,Japanese,
2740,2740,Kohaku,3,Tokyo, Japan,$$$$,Japanese,
2741,2741,Akasaka Momonoki,1,Tokyo, Japan,$$$,Chinese,
2742,2742,Ginza Kitafuku,1,Tokyo, Japan,$$$$,Crab Specialities,
2743,2743,Principio,1,Tokyo, Japan,$$$,Italian,
2744,2744,itsuka,1,Tokyo, Japan,$$$,Chinese,
2745,2745,Édition Koji Shimomura,2,Tokyo, Japan,$$$,French,
2746,2746,Genyadana Hamadaya,1,Tokyo, Japan,$$$$,Japanese,
2747,2747,Tapas Molecular Bar,1,Tokyo, Japan,$$$$,Innovative,
2748,2748,Les enfants gâtés,1,Tokyo, Japan,$$$,French,
2749,2749,Ginza Toyoda,1,Tokyo, Japan,$$$$,Japanese,
2750,2750,Nishiazabu Otake,1,Tokyo, Japan,$$$,Japanese,
2751,2751,Tagetsu,1,Tokyo, Japan,$$$,Japanese,
2752,2752,Sawada,2,Tokyo, Japan,$$$$,Sushi,
2753,2753,Alchimiste,1,Tokyo, Japan,$$$,French,
2754,2754,Azabujuban Fukuda,1,Tokyo, Japan,$$$$,Japanese,
2755,2755,ZURRIOLA,2,Tokyo, Japan,$$$,Spanish,
2756,2756,TACUBO,1,Tokyo, Japan,$$$,Italian,
2757,2757,Kaiseki Komuro,2,Tokyo, Japan,$$$$,Japanese,
2758,2758,Regalo,1,Tokyo, Japan,$$$,Italian,
2759,2759,Ishibashi,1,Tokyo, Japan,$$$,Sukiyaki,
2760,2760,Kutan,2,Tokyo, Japan,$$$$,Japanese,
2761,2761,BOTTEGA,1,Tokyo, Japan,$$$,Italian,
2762,2762,Kagurazaka Marutomi,1,Tokyo, Japan,$$$,Japanese,
2763,2763,abysse,1,Tokyo, Japan,$$$,French,
2764,2764,BIRD LAND,1,Tokyo, Japan,$$,Yakitori,
2765,2765,Tempura Motoyoshi,1,Tokyo, Japan,$$$,Tempura,
2766,2766,Nishiazabu Sushi Shin,1,Tokyo, Japan,$$$,Sushi,
2767,2767,Le Coq,1,Tokyo, Japan,$$$,French,
2768,2768,Edomae Shinsaku,1,Tokyo, Japan,$$$,Tempura,
2769,2769,Jizozushi,1,Tokyo, Japan,$$$,Sushi,
2770,2770,Seika Kobayashi,1,Tokyo, Japan,$$$$,Japanese,
2771,2771,Chugoku Hanten Kohakukyu (Amber Palace),1,Tokyo, Japan,$$$,Chinese,
2772,2772,Tempura Yaguchi,1,Tokyo, Japan,$$$,Tempura,
2773,2773,L'ALGORITHME,1,Tokyo, Japan,$$$,French,
2774,2774,Akasaka Ogino,1,Tokyo, Japan,$$$$,Japanese,
2775,2775,le sputnik,1,Tokyo, Japan,$$$,French,
2776,2776,ALTER EGO,1,Tokyo, Japan,$$$,Italian,
2777,2777,Tanimoto,1,Tokyo, Japan,$$$,Japanese,
2778,2778,Makimura,3,Tokyo, Japan,$$$$,Japanese,
2779,2779,sio,1,Tokyo, Japan,$$$,Innovative,
2780,2780,Le Mange-Tout,1,Tokyo, Japan,$$$,French,
2781,2781,Shunso,1,Tokyo, Japan,$$$,Japanese,
2782,2782,Chukasoba Ginza Hachigou,1,Tokyo, Japan,$,Ramen,
2783,2783,au deco,1,Tokyo, Japan,$$$,French,
2784,2784,Azabu Wakei,1,Tokyo, Japan,$$$,Japanese,
2785,2785,Sushi Takamitsu,1,Tokyo, Japan,$$$$,Sushi,
2786,2786,Akanezaka Onuma,1,Tokyo, Japan,$$$,Japanese,
2787,2787,Takumi Sushi Owana,1,Tokyo, Japan,$$$,Sushi,
2788,2788,Tentempura Uchitsu,2,Tokyo, Japan,$$$$,Tempura,
2789,2789,Tempura Ginya,2,Tokyo, Japan,$$$,Tempura,
2790,2790,JO,1,Tokyo, Japan,$$$$,Beef Specialities,
2791,2791,Sincère,1,Tokyo, Japan,$$$,French,
2792,2792,Kioicho Fukudaya,2,Tokyo, Japan,$$$$,Japanese,
2793,2793,Sushi Keita,1,Tokyo, Japan,$$$,Sushi,
2794,2794,TEN-MASA,1,Tokyo, Japan,$$$,Japanese,
2795,2795,Okamoto,1,Tokyo, Japan,$$$$,Japanese,
2796,2796,Torishiki,1,Tokyo, Japan,$$,Yakitori,
2797,2797,Tempura Miyashiro,1,Tokyo, Japan,$$$,Tempura,
2798,2798,Ginza Fujiyama,1,Tokyo, Japan,$$$$,Japanese,
2799,2799,Harutaka,2,Tokyo, Japan,$$$$,Sushi,
2800,2800,DEN KUSHI FLORI,1,Tokyo, Japan,$$$,Innovative,
2801,2801,Ginza Yamanobe Edo Chuka,1,Tokyo, Japan,$$$$,Chinese,
2802,2802,Akiyama,1,Tokyo, Japan,$$$,Japanese,
2803,2803,Oryori Tsuji,1,Tokyo, Japan,$$$,Japanese,
2804,2804,WASA,1,Tokyo, Japan,$$$$,Chinese,
2805,2805,Ristorante HONDA,1,Tokyo, Japan,$$$,Italian,
2806,2806,Righi,1,San Marino,San Marino,$$$,Creative,
2807,2807,Caracol,1,Bacoli, Italy,$$$$,Modern Cuisine,
2808,2808,Agli Amici,2,Godia, Italy,$$$$,Modern Cuisine,
2809,2809,daní maison,2,Ischia, Italy,$$$$,, Creative
2810,2810,Umberto De Martino,1,San Paolo d'Argon, Italy,$$$$,Mediterranean Cuisine,
2811,2811,Gardenia,1,Caluso, Italy,$$$,Modern Cuisine,
2812,2812,Bianca sul Lago by Emanuele Petrosino,1,Oggiono, Italy,$$$$,, Creative
2813,2813,Virtuoso Gourmet - Tenuta Le Tre Virtù,1,San Piero a Sieve, Italy,$$$$,, Tuscan
2814,2814,Colline Ciociare,1,Acuto, Italy,$$$,, Creative
2815,2815,Claudio,1,Bergeggi, Italy,$$$$,Seafood,
2816,2816,Da Gorini,1,San Piero in Bagno, Italy,$$$,, Modern Cuisine
2817,2817,Castel finedining,2,Tirol, Italy,$$$$,, Creative
2818,2818,D.One Restaurant,1,Montepagano, Italy,$$$,, Modern Cuisine
2819,2819,La Favellina,1,Malo, Italy,$$$$,, Modern Cuisine
2820,2820,Il Cantuccio,1,Albavilla, Italy,$$$,Modern Cuisine,
2821,2821,Oseleta,1,Cavaion Veronese, Italy,$$$,, Creative
2822,2822,Schöneck,1,Molini, Italy,$$$,Regional Cuisine,
2823,2823,I Salotti,1,Chiusi, Italy,$$$$,Creative,
2824,2824,Villa Naj,1,Stradella, Italy,$$$,, Modern Cuisine
2825,2825,Zash,1,Archi, Italy,$$$$,Creative,
2826,2826,Nazionale,1,Vernante, Italy,$$$,Modern Cuisine,
2827,2827,La Peca,2,Lonigo, Italy,$$$$,, Creative
2828,2828,Lazzaro 1915,1,Pontelongo, Italy,$$$,, Creative
2829,2829,Pashà,1,Conversano, Italy,$$$$,, Modern Cuisine
2830,2830,Anna Stuben,1,Ortisei, Italy,$$$$,Creative,
2831,2831,Dal Pescatore,3,Runate, Italy,$$$$,, Modern Cuisine
2832,2832,Due Camini,1,Savelletri, Italy,$$$$,Modern Cuisine,
2833,2833,Silene,1,Seggiano, Italy,$$$,Tuscan,
2834,2834,Ca' Matilde,1,Rubbianino, Italy,$$$$,, Modern Cuisine
2835,2835,Damini Macelleria & Affini,1,Arzignano, Italy,$$$,, Italian
2836,2836,Spinechile,1,Schio, Italy,$$$$,Creative,
2837,2837,Locanda le 4 Ciacole,1,Roverchiara, Italy,$$$,Creative,
2838,2838,Essenza,1,Terracina, Italy,$$$,, Italian Contemporary
2839,2839,Il Pellicano,1,Porto Ercole, Italy,$$$$,Creative,
2840,2840,La Preséf,1,Mantello, Italy,$$$$,Creative,
2841,2841,I Pupi,1,Bagheria, Italy,$$$$,, Modern Cuisine
2842,2842,Contaminazioni Restaurant,1,Somma Vesuviana, Italy,$$$,, Italian Contemporary
2843,2843,La Madia,2,Licata, Italy,$$$$,, Creative
2844,2844,Casin del Gamba,1,Altissimo, Italy,$$$,, Modern Cuisine
2845,2845,Lido 84,1,Fasano del Garda, Italy,$$$$,Creative,
2846,2846,Locanda Margon,1,Ravina, Italy,$$$$,, Creative
2847,2847,La Trota,2,Rivodutri, Italy,$$$$,, Creative
2848,2848,Osteria di Passignano,1,Passignano, Italy,$$$$,Modern Cuisine,
2849,2849,Aqua Crua,1,Barbarano Vicentino, Italy,$$$$,, Creative
2850,2850,Le Calandre,3,Rubano, Italy,$$$$,Creative,
2851,2851,Gambero Rosso,1,Marina di Gioiosa Ionica, Italy,$$$,, Seafood
2852,2852,Villa Crespi,2,Orta San Giulio, Italy,$$$$,, Creative
2853,2853,Andrea Monesi - Locanda di Orta,1,Orta San Giulio, Italy,$$$$,Modern Cuisine,
2854,2854,Kuppelrain,1,Castelbello, Italy,$$$,Modern Cuisine,
2855,2855,La Zanzara,1,Codigoro, Italy,$$$,Seafood,
2856,2856,La Capanna di Eraclio,1,Codigoro, Italy,$$$,Seafood,
2857,2857,Josè Restaurant - Tenuta Villa Guerra,1,Torre del Greco, Italy,$$$,, Modern Cuisine
2858,2858,Il Patio,1,Pollone, Italy,$$$,, Modern Cuisine
2859,2859,Locanda San Lorenzo,1,Puos d'Alpago, Italy,$$$,, Modern Cuisine
2860,2860,Qafiz,1,Santa Cristina d'Aspromonte, Italy,$$$$,Modern Cuisine,
2861,2861,Gusto by Sadler,1,San Teodoro, Italy,$$$$,Modern Cuisine,
2862,2862,La Tavola,1,Laveno, Italy,$$$$,Modern Cuisine,
2863,2863,Al Metrò,1,San Salvo Marina, Italy,$$$,, Modern Cuisine
2864,2864,Il Falconiere,1,San Martino, Italy,$$$$,Tuscan,
2865,2865,Taverna Estia,2,Brusciano, Italy,$$$$,Creative,
2866,2866,Mistral,1,Bellagio, Italy,$$$$,Modern Cuisine,
2867,2867,1908,1,Soprabolzano, Italy,$$$,, Creative
2868,2868,Caino,2,Montemerano, Italy,$$$$,, Modern Cuisine
2869,2869,All'Enoteca,1,Canale, Italy,$$$$,Modern Cuisine,
2870,2870,Quattro Passi,2,Marina del Cantone, Italy,$$$$,, Mediterranean Cuisine
2871,2871,Taverna del Capitano,1,Marina del Cantone, Italy,$$$$,Creative,
2872,2872,Antica Osteria Cera,2,Lughetto, Italy,$$$$,, Seafood
2873,2873,Piazzetta Milù,1,Castellammare di Stabia, Italy,$$$$,Creative,
2874,2874,Iacobucci,1,Castel Maggiore, Italy,$$$,Italian Contemporary,
2875,2875,Gellius,1,Oderzo, Italy,$$$,Modern Cuisine,
2876,2876,Il Bavaglino,1,Terrasini, Italy,$$$,, Creative
2877,2877,L'Olivo,2,Anacapri, Italy,$$$$,, Creative
2878,2878,Oasis - Sapori Antichi,1,Vallesaccarda, Italy,$$$,, Campanian
2879,2879,Franco Mare,1,Marina di Pietrasanta, Italy,$$$$,Seafood,
2880,2880,LoRo,1,Trescore Balneario, Italy,$$$,Creative,
2881,2881,Peter Brunel Ristorante Gourmet,1,Arco, Italy,$$$$,, Modern Cuisine
2882,2882,Osteria Altran,1,Ruda, Italy,$$$,Modern Cuisine,
2883,2883,Nido del Picchio,1,Carpaneto Piacentino, Italy,$$$,Modern Cuisine,
2884,2884,L'Arcade,1,Porto San Giorgio, Italy,$$$,, Contemporary
2885,2885,Retroscena,1,Porto San Giorgio, Italy,$$$,, Creative
2886,2886,Il Refettorio,1,Conca dei Marini, Italy,$$$$,Mediterranean Cuisine,
2887,2887,Reale,3,Castel di Sangro, Italy,$$$$,, Creative
2888,2888,Vecchia Malcesine,1,Malcesine, Italy,$$$$,, Modern Cuisine
2889,2889,Krèsios,2,Telese, Italy,$$$$,, Creative
